"label";"keyWords"
"up";"亞洲,2013,企業,競爭力,2014,台灣,相同,2015,亞太經濟,300,指數,45,TPK,Watch,NASDAQ,4.5,2330,Apple,128.34,3673,台積,奈米,16,A9,份額,則是,原估,20,兩成,動能,亞洲,2013,企業,競爭力,2014,台灣,相同,2015,亞太經濟,300,電子,指數,開高,結算,指期,大盤,9600,展現,2330,強勁,博鰲,蕭萬長,將於,論壇,周文重,廿八日,昨天,國家,共同市場,基金會,指數,45,TPK,Watch,NASDAQ,4.5,2330,Apple,128.34,3673,可望,劉德音,154,Altera,2330,創下,154.5,台積,10,傳出,結算,今台,強勁,投資,大關,亞股,9600,三大,指數,17,電子,指數,開高,結算,指期,大盤,9600,展現,2330,強勁,可望,劉德音,154,Altera,2330,創下,154.5,台積,10,傳出,外資,值股,不僅,台積,半導體,台積電,因為,不斷,報告,2330,台積,奈米,16,A9,份額,則是,原估,20,兩成,動能,外資,值股,不僅,台積,半導體,台積電,因為,不斷,報告,2330"
"flat";"急起直追,2317,可成,債務,2330,希臘,國內,成為,急攻,2474,半導體,訂單,製造商,設備,出貨,SEMI,北美,1.04,1.02,Bill,半導體,訂單,製造商,設備,出貨,SEMI,北美,1.04,1.02,Bill,台股,歐系,指數,外資,移除,2912,2454,出現,名單,勝敗,急起直追,2317,可成,債務,2330,希臘,國內,成為,急攻,2474,台股,歐系,指數,外資,移除,2912,2454,出現,名單,勝敗,外資,聲明,要角,匯市,匯入,patient,台灣,FOMC,十檔,公開市場,指標,100,S6,台股,2317,技術,多頭,指標股,指數,2330,奈米,台積電,10,製程,訂單,阿爾特,英特爾,夥伴,14,A8,奈米,台積電,10,製程,訂單,阿爾特,英特爾,夥伴,14,A8,前高,機會,以來,10,699,31,19,736,國聯,2007,指標,100,S6,台股,2317,技術,多頭,指標股,指數,2330"
"down";"奈米,外資,2330,14,16,台積電,共識,成為,報告,20,歐台,短空,分析師,壓力,並未,兆豐,9800,外資,2330,大漲,奈米,外資,2330,14,16,台積電,共識,成為,報告,20,指數,震盪,三大,美股,收紅,加權指數,國際,今盤,大寶,台股,歐台,短空,分析師,壓力,並未,兆豐,9800,外資,2330,大漲,台股,均線,上漲,力拱台,Fed,匯集,亞股,外資,喊話,人氣,台股,均線,上漲,力拱台,Fed,匯集,亞股,外資,喊話,人氣,今早,紀錄,9758.0,15,9772,上漲,200,9859,前進,再創,指數,震盪,三大,美股,收紅,加權指數,國際,今盤,大寶,台股,今早,紀錄,9758.0,15,9772,上漲,200,9859,前進,再創"
"down";"指期,千口,動盪,影響,兆豐,分析師,呈現,國際,持續,市場,協理,台股,500,保衛戰,亞股,三大,26,壓回,600,作收,億元,台積電,Ti,上櫃,二線,15.0,不淡,合併,14.85,3264,股息,不過,4930,台股,全數,回檔,大盤,600,對於,26,格羅,方德,記憶體,技術,揮發性,晶片,嵌入式,商機,eNVM,大廠,股息,不過,4930,台股,全數,回檔,大盤,600,對於,26,指期,千口,動盪,影響,兆豐,分析師,呈現,國際,持續,市場,營收,台積電,不及,兩成,20,報告,原估,12,奈米,外資,重挫,大跌,昨天,9619,9600,25,1.32,145.5,3.64,4.6,指數,台股,走低,出現,9650,心態,成為,9400,115.40,拉長,台積電,晶圓,代工,12,但台,半導體,可達,26,優於,台積,億元,台積電,Ti,上櫃,二線,15.0,不淡,合併,14.85,3264,超過,持續,大盤,全數,大軍,壓境,2330,2317,台積電,平盤,外資,台塑,600,619,億元,保衛戰,26,201,四寶,台積,指期,重挫,3.64,天在,大盤,外資,26,市場,分析師,承壓,外資,台塑,600,619,億元,保衛戰,26,201,四寶,台積,台積電,晶圓,代工,12,但台,半導體,可達,26,優於,台積,指數,台股,走低,出現,9650,心態,成為,9400,115.40,拉長,格羅,方德,記憶體,技術,揮發性,晶片,嵌入式,商機,eNVM,大廠,財報,26,市場,台股,3498,參與,引領,成為,投資人,倒數,財報,26,市場,台股,3498,參與,引領,成為,投資人,倒數,台股,9600,動作,動能,9436,分析師,國際,外資,壓力,回測,重挫,大跌,昨天,9619,9600,25,1.32,145.5,3.64,4.6,超過,持續,大盤,全數,大軍,壓境,2330,2317,台積電,平盤,營收,台積電,不及,兩成,20,報告,原估,12,奈米,外資,指期,重挫,3.64,天在,大盤,外資,26,市場,分析師,承壓,協理,台股,500,保衛戰,亞股,三大,26,壓回,600,作收,台股,9600,動作,動能,9436,分析師,國際,外資,壓力,回測"
"up";"外資,上周,台股,動作,並無,408.21,名副其實,13.9,以來,億元,股價,台積,兩日,不過,動盪,16,即將,反彈,2330,召開,聯網,精材,及物,亮麗,42,30,29.05,一檔,個股,上櫃,外資,上周,台股,動作,並無,408.21,名副其實,13.9,以來,億元,聯網,精材,及物,亮麗,42,30,29.05,一檔,個股,上櫃,台股,外資,五個,亞洲,全數,12,加碼,半導體,0.19,分析師,台股,外資,五個,亞洲,全數,12,加碼,半導體,0.19,分析師,成長,年報,12,合併,可逢,3030,如德律,低於,復華,個股,開高,上漲,台股,作帳,9586.44,35.66,加權指數,前後,11,64.57,股價,台積,兩日,不過,動盪,16,即將,反彈,2330,召開,開高,上漲,台股,作帳,9586.44,35.66,加權指數,前後,11,64.57,成長,年報,12,合併,可逢,3030,如德律,低於,復華,個股"
"up";"iPhone,2330,台股,個股,2317,合約,強弱,擠進,市場,2454,台股,2014,上揚,9600,2330,1.86,全數,一掃,出爐,以來,掛牌,IC,3374,台積電,57.5,30,如義隆,iPhone,後市,42,半導體,證券,大通,摩根,2325,供應鏈,Gokul,劣於,分析師,Hariharan,台股,美股,清明,周線,2639,接著傳,攻堅,今收,1.26,早盤,停券,500,動盪,個股,278,台積電,國際,外資,台股,保衛戰,廠房,中鋼構,夥伴,台積電,亮麗,動工,市場,斬獲,2013,入袋,停券,500,動盪,個股,278,台積電,國際,外資,台股,保衛戰,年增率,來到,台積,以來,2330,台積電,台股,上漲,回穩,148,台股,美股,清明,周線,2639,接著傳,攻堅,今收,1.26,早盤,年增率,來到,台積,以來,2330,台積電,台股,上漲,回穩,148,台股,大漲,2014,不僅,午盤,2330,即將,台積電,之後,3008,廠房,中鋼構,夥伴,台積電,亮麗,動工,市場,斬獲,2013,入袋,相對,表現,業績,持續,影響,幾檔,權值,外資,年報,發燒,半導體,證券,大通,摩根,2325,供應鏈,Gokul,劣於,分析師,Hariharan,財報,2014,純益,稅後,前十,主題,出爐,創下,1.8,兆元,台股,大漲,2014,不僅,午盤,2330,即將,台積電,之後,3008,相對,表現,業績,持續,影響,幾檔,權值,外資,年報,發燒,財報,2014,純益,稅後,前十,主題,出爐,創下,1.8,兆元,台股,2014,上揚,9600,2330,1.86,全數,一掃,出爐,以來,掛牌,IC,3374,台積電,57.5,30,如義隆,iPhone,後市,42,iPhone,2330,台股,個股,2317,合約,強弱,擠進,市場,2454"
"flat";"2014,記憶體,獲利,族群,拿下,3474,億元,半導體,2330,三大,股息,鴻海,公布,4.5,全數,1324,台積電,1166,2014,師從,外資,台股,台積電,強勢,不錯,92,600,指數,固樁,分析師,2014,記憶體,獲利,族群,拿下,3474,億元,半導體,2330,三大,股息,鴻海,公布,4.5,全數,1324,台積電,1166,2014,師從,展訊,台灣,薪資,未來,人才,IC,10,僱用,執行長,五到,外資,台股,台積電,強勢,不錯,92,600,指數,固樁,分析師,展訊,台灣,薪資,未來,人才,IC,10,僱用,執行長,五到"
"down";"港建,設備,智慧,次世代,擴大,3093,上櫃,Google,團隊,歷經,亞股,今早,不過,4.17,9646.07,69.93,9571.97,加權指數,依舊,上漲,台積電,2882,2454,出爐,全數,2317,2014,國泰,2330,參與,台積電,2882,2454,出爐,全數,2317,2014,國泰,2330,參與,10,期貨,即陷,9570,口數,930,45,合約,大盤,增為,第三本,出版,QE,低檔,出書,他花,出現,執行,尋寶,寬鬆,亞股,今早,不過,4.17,9646.07,69.93,9571.97,加權指數,依舊,上漲,證券,大陸,成長,智慧,摩根,推估,劣於,來襲,半導體,10,營收,外資,台積電,2260,億元,16,台積,並對,召開,報告,證券,大陸,成長,智慧,摩根,推估,劣於,來襲,半導體,10,OI,履約,Put,萬餘口,合約,平倉,800,500,Call,最大,第三本,出版,QE,低檔,出書,他花,出現,執行,尋寶,寬鬆,港建,設備,智慧,次世代,擴大,3093,上櫃,Google,團隊,歷經,OI,履約,Put,萬餘口,合約,平倉,800,500,Call,最大,營收,外資,台積電,2260,億元,16,台積,並對,召開,報告,10,期貨,即陷,9570,口數,930,45,合約,大盤,增為"
"flat";"金管會,對於,國際,在於,吸引外資,基礎,強調,亞洲盃,投資,屬於,市場,Fed,反彈,不過,不確定性,10,呈現,下以,就業,台股,市場,推估,三大,也將,台廠,優於,500,大企,供應鏈,大廠,投資,國發,億元,製造業,策略性,協助,中小企業,啟動,單筆,不夠,開盤,歐台期,上漲,27,不過,來到,10,市況,665,帶動,改選,股東會,董監事,董監,技嘉,備受矚目,國巨,500,將有,季節,金管會,對於,國際,在於,吸引外資,基礎,強調,亞洲盃,投資,屬於,選擇權,指期,平倉,600,出來,450,外資,800,動態,410,改選,股東會,董監事,董監,技嘉,備受矚目,國巨,500,將有,季節,晶片,辨識,蘋果,指紋,台積,合作,人臉,和後段,將繼,A8,25,小漲,673,來到,台股,分析師,指期,日島,國際,反轉,台股,呂穎彰,市場,來到,凱基,對比,尾聲,企業,上調,匯兌,半導體,產業,不變,index,亞洲,TWSESCI,150,12,台積電,semi,開出,壓縮,9683,來到,41,4.9,大盤,9673,小漲,大漲,市場,推估,三大,也將,台廠,優於,500,大企,供應鏈,大廠,隨著,聯電,急起直追,來到,376.5,2303,吃緊,SMIC,億元,28,台股,股市,亞投行,市場,台灣,對台,干擾,德國,成為,因陸,台股,不淡,多頭,大立,回檔,台積電,同時,客戶,16,光將,台股,呂穎彰,市場,來到,凱基,對比,尾聲,企業,上調,匯兌,晶片,辨識,蘋果,指紋,台積,合作,人臉,和後段,將繼,A8,投資,國發,億元,製造業,策略性,協助,中小企業,啟動,單筆,不夠,美股,分析師,四大,分別,0.55,台股,創辦人,上漲,大關,0.41,開盤,歐台期,上漲,27,不過,來到,10,市況,665,帶動,市場,Fed,反彈,不過,不確定性,10,呈現,下以,就業,台股,美股,分析師,四大,分別,0.55,台股,創辦人,上漲,大關,0.41"
"down";"英特爾,下修,PC,半導體,2330,召開,季財報,87,市場,14,高檔,震盪,盤勢,無法,前一晚,分析師,導致,多頭,布空,大舉,召開,台積電,9618,3008,三雄,2330,126,台股,2412,中華電信,結算,期貨,大盤,合約,半年線,18,壓低,10,在現,9626,法說,屏息以待,公股,台積電,加碼,650,2330,內容,台郡,在內,表現,電子,進入,以來,淡季,壽險,指創,2008,個股,整體,高檔,震盪,盤勢,無法,前一晚,分析師,導致,多頭,布空,大舉,召開,台積電,9618,3008,三雄,2330,126,台股,2412,中華電信,英特爾,下修,PC,半導體,2330,召開,季財報,87,市場,14,法說,屏息以待,公股,台積電,加碼,650,2330,內容,台郡,在內,結算,期貨,大盤,合約,半年線,18,壓低,10,在現,9626,表現,電子,進入,以來,淡季,壽險,指創,2008,個股,整體"
"up";"履約,OI,Put,平倉,10,合約,000,選擇權,Call,200,英特爾,月光,2325,一掃,反彈,IC,2311,外資,單賣,展開,指期,月台,5000,4088,半導體,並留,單轉,墊高,倉到,壓低,微科,77,估漢,來到,事實上,3658,2330,25,供應鏈,2300,大關,市場,兩天,2330,8446,帶動,指標,文創類,15,台積電,外資,台股,重挫,並回測,15,做空,國際,大舉,季線,出現,預期,財測,億元,合乎,次高,48.5,2220.3,49.3,16,2240,加權指數,反彈,一舉,億元,上漲,9656.87,116.81,受美股,1005.52,9600,外資,台股,重挫,並回測,15,做空,國際,大舉,季線,出現,履約,OI,Put,平倉,10,合約,000,選擇權,Call,200,指期,月台,5000,4088,半導體,並留,單轉,墊高,倉到,壓低,英特爾,月光,2325,一掃,反彈,IC,2311,外資,單賣,展開,大關,市場,兩天,2330,8446,帶動,指標,文創類,15,台積電,微科,77,估漢,來到,事實上,3658,2330,25,供應鏈,2300,預期,財測,億元,合乎,次高,48.5,2220.3,49.3,16,2240,加權指數,反彈,一舉,億元,上漲,9656.87,116.81,受美股,1005.52,9600"
"up";"股王,台股,地震,上午,多時,原來,3008,大盤,出現,大立光,上周五,52,准許,合約,傳出,ETF,500,導致,大陸,530,台股,野村,多點,出現,季將,外資,9886,對以,市場,19,台股,扣抵,成交量,3.75,兩稅,去了,原來,千億元,100,大戶,聯電,2303,台積電,供應鏈,召開,2330,外資,半導體,季營,29,資金,台股,扣抵,成交量,原來,兩稅,1600,去了,千億,100,股利,展延,扣抵,大寶,保費,不會,愈來愈,兩稅,專業,愈來愈多,陸股,降準,紛紛,今早,4352,儘管,再創,中國,以來,亞股,聯電,2303,台積電,供應鏈,召開,2330,外資,半導體,季營,29,陸股,降準,紛紛,今早,4352,儘管,再創,中國,以來,亞股,外資,現貨,指數,整周,上周,台股,幾乎,季線,後市,回測,外資,現貨,指數,整周,上周,台股,幾乎,季線,後市,回測,資金,台股,扣抵,成交量,原來,兩稅,1600,去了,千億,100,上周五,52,准許,合約,傳出,ETF,500,導致,大陸,530,台股,野村,多點,出現,季將,外資,9886,對以,市場,19,股利,展延,扣抵,大寶,保費,不會,愈來愈,兩稅,專業,愈來愈多,台股,扣抵,成交量,3.75,兩稅,去了,原來,千億元,100,大戶,股王,台股,地震,上午,多時,原來,3008,大盤,出現,大立光,外資,五個,不旺,台積,16,10,台股,大盤,亞洲,台積電,外資,五個,不旺,台積,16,10,台股,大盤,亞洲,台積電"
"down";"權證,台積電,股價,波動,法說,會前,元富,會後,帶動,2330,半導體,產值,億美元,IHS,全球,70.2,2454,來到,2013,9.2,多點,指數,500,呈現,下壓,小漲,556,指期,22,但台,一度,3008,上櫃,9598,上探,3658,1895,以平,3010,9600,權證,業績,勝率,台積,市場,和碩,4938,2330,台股,投資人,台積,預期,跌幅,不過,20,155,全數,2330,以來,3.05,價差,上漲,價平,分析師,介於,亞股,200,台股,不太有,偏弱,TSIA,半導體,台灣,超群,5351,來到,億美,4.8,WSTS,2015,TSIA,半導體,台灣,超群,5351,來到,億美,4.8,WSTS,2015,多點,指數,500,呈現,下壓,小漲,556,指期,22,但台,半導體,產值,億美元,IHS,全球,70.2,2454,來到,2013,9.2,權證,業績,勝率,台積,市場,和碩,4938,2330,台股,投資人,一度,3008,上櫃,9598,上探,3658,1895,以平,3010,9600,價差,上漲,價平,分析師,介於,亞股,200,台股,不太有,偏弱,PC,手機,旺季,兩大,傳統,6202,台積電,IC,不變,市場需求,權證,台積電,股價,波動,法說,會前,元富,會後,帶動,2330,PC,手機,旺季,兩大,傳統,6202,台積電,IC,不變,市場需求,台積,預期,跌幅,不過,20,155,全數,2330,以來,3.05"
"flat";"四個,國泰,市值,兆元,億元,28.99,合計,200,創新,27,萬點,外資,002,27,備戰,15,000,創下,973,叩關,萬點,外資,002,27,備戰,15,000,創下,973,叩關,景氣,國發,下滑,判斷,分數,27,吳明蕙,以來,加溫,16,屏息以待,昨天,24.96,台股,上漲,1001,季財報,市場,今早,9998.08,投資,企業,保留盈餘,立法院,10,兆元,15,召委羅明,加徵,回來,四個,國泰,市值,兆元,億元,28.99,合計,200,創新,27,景氣,國發,下滑,判斷,分數,27,吳明蕙,以來,加溫,16,IC,23,PCB,10,27,321,002,價量,15,775,15,加權指數,不過,分大單,9973.12,上漲,59.84,一舉,創下,10002.58,電子,指期,市場,壓力,台股,不輕,10,中場,壓盤,再創,屏息以待,昨天,24.96,台股,上漲,1001,季財報,市場,今早,9998.08,歷年,預料,客戶,首季,新高,控管,京元電,2449,優於,0.48,IC,23,PCB,10,27,321,002,價量,15,775,15,加權指數,不過,分大單,9973.12,上漲,59.84,一舉,創下,10002.58,歷年,預料,客戶,首季,新高,控管,京元電,2449,優於,0.48,萬點,本波,外資,凸顯,大立光,國際,不少台,有別,熱錢,分析師,投資,企業,保留盈餘,立法院,10,兆元,15,召委羅明,加徵,回來,億元,公噸,2013,備受,中鋼構,可達,台積電,商機,200,25,萬點,本波,外資,凸顯,大立光,國際,不少台,有別,熱錢,分析師,電子,指期,市場,壓力,台股,不輕,10,中場,壓盤,再創,億元,公噸,2013,備受,中鋼構,可達,台積電,商機,200,25"
"down";"期貨,現貨,今天,對於,多頭,價差,後市,出現,分析師,持續,期貨,現貨,今天,對於,多頭,價差,後市,出現,分析師,持續,指數,一舉,9900,匯損,今逢,台幣,大關,9916,惟量,失靈,指數,一舉,9900,匯損,今逢,台幣,大關,9916,惟量,失靈"
"down";"調查,65,12,以來,29,110,企業,2015,兩岸三地,兩岸,稅收,億元,成長,63.48,仍會,北區,220,台積電,佔營,大戶,萬點,行情,外資,再現,市場,內資,主導,27,創新,投資人,調查,65,12,以來,29,110,企業,2015,兩岸三地,兩岸,萬點,行情,外資,再現,市場,內資,主導,27,創新,投資人,稅收,億元,成長,63.48,仍會,北區,220,台積電,佔營,大戶"
"down";"太子,預約,謝明,之賜,台積,120,建案,2511,大廠,建設,上漲,收紅,指數,寬鬆,呈現,帶動,半導體,影響,反彈,亞股,測試,大廠,先進,仍強,三項,半導體,季營收,不過,封測廠,客戶,測試,大廠,先進,仍強,三項,半導體,季營收,不過,封測廠,客戶,持續,今天,台積電,低於,外銷,千億,且量價,偏弱,大盤,亞洲,台股,台肥,800,力守,先鋒,上漲,2882,多頭,國泰,再戰,環球,純益,首季,億元,晶圓,1.4,每股,9.2,12.6,低於,製造業,多空紛,出現,PMI,八個,國際金融,工廠,50,復甦,導致,環球,純益,首季,億元,晶圓,1.4,每股,9.2,12.6,低於,持續,今天,台積電,低於,外銷,千億,且量價,偏弱,大盤,亞洲,太子,預約,謝明,之賜,台積,120,建案,2511,大廠,建設,價值,EV,首季,每股,下午,180.4,60,1.42,AV,億元,台股,台肥,800,力守,先鋒,上漲,2882,多頭,國泰,再戰"
"up";"翻紅,9800,台股,港股,之上,一度,凌陽,出現,不過,半導體,沒有,推廣,國內,歐台期,交易稅,元富,屏東,對於,帳戶,昭燕以,元有,13,10,億元,3008,913,多頭,大立光,台股,依舊,相對,指期,王台,壓抑,台股,中場,挫低,800,成為,整數,表現,盤中,友達,加權,台積,800,多頭,導致,加權指數,尾盤"
"down";"億元,台積電,億美元,214,ASML,0.75,11,2330,6.95,17.71,指期,空單,現貨,王台,707,伴隨,但逢,壓力,不斷,來到,茂迪,提早到,合併,6244,合併案,主管機關,11,基準日,使合,太陽能,台股,一度,值股,加權指數,9637,今早,亞股,回測,26.01,9700,指期,空單,現貨,王台,707,伴隨,但逢,壓力,不斷,來到,震盪,走勢,季線,劇烈,屆時,台股,企業法,6286,力守,左右台,萬點,二周,2009,叩關,出現,兩位數,15,地澆上,外資,台股,台股,回檔,11,台積電,具備,2317,市場,指數,投資人,2330"
"down";"表現,電子,加權指數,不過,帶領,13,惟僅,出現,弱勢,推高,產品,28,奈米,億美元,累計,賽靈思,營收,10,超越,以來,表現,電子,加權指數,不過,帶領,13,惟僅,出現,弱勢,推高,封裝,營收,半導體,2330,以晶圓,則將,台積電,好轉,庫存,客戶端,台股,MSCI,977.56,億元,9610.83,113.28,加權指數,一口氣,分鐘,9700,產品,28,奈米,億美元,累計,賽靈思,營收,10,超越,以來,台股,MSCI,977.56,億元,9610.83,113.28,加權指數,一口氣,分鐘,9700,封裝,營收,半導體,2330,以晶圓,則將,台積電,好轉,庫存,客戶端"
"down";"期貨,外資,加碼,以來,動作,創下,238,10,停損,壓力,台股,新台幣,壓制,130,外資,9308,1.4,300,幾乎,大賣,外資,聯電,季營,半導體,將季增,動能,2330,台積電,恐僅,後市,外資,台積電,半導體,低點,台積,動能,2330,139,報告,單日,億元,外資,內資,130,2.18,376,207,市場,台股,做空,跌幅,2.18,9348,9400,三大,1360,傾巢而出,9500,出籠,207,年線,指數,台股,出現,9325,今開,低接,8.5,9340.13,億元"
"up";"外資,期貨,加碼,21,300,創新,590,偏空,守穩,339,積電,股價,16,加碼,FinFET,2330,10,報告,PE,外資,盤中,低點,億元,上漲,先跌後漲,價穩,961,28,再創,258,成長,年線,大盤,16,大開殺戒,多空,之際,1312,國喬,對峙,9191.87,9200,1077.46,亞股,9300,176.56,以來,低點,今早,19,營運,應會,十幾個,保證,召開,回歸台,成長,台積電,景氣,張忠謀,指期,關卡,重挫,壓力,匯出,326,市場,200,外資,300"
"up";"億元,營收,月減,推估,6.9,三個,下單,10,12,615.15,台積電,張忠謀,副董事長,小漲,13,2330,上揚,成長,0.36,139.5,大立光,今日,元關,3008,光及,價齊揚,390,大盤,大立,300,上櫃,投資人,企業,如股,廣大,后漢,微科,狀況,營運,櫃買,評鑑,治理,企業,公司,到場,並成,台灣,70,人選,上櫃,現貨,指期,失土,台股,再告,063,導致,119,大漲,市場,期貨,多方,對於,分析師,帶動,富邦,今早,人氣,成為,亞洲,台股,上漲,台積電,單日,9298,51,20,大漲,106,加權指數,順利,台積電,目標,客戶,單及,2.87,140,2330,單說,元關,一度,IMF,並上,促美,世銀,9358,236,債務,1.38,277,調整,表現,庫存,客戶,合併,收受,同步,上揚,2330,動能,百點,大漲,台股,9298,加權指數,106,1.16,上漲,危機,以來"
"down";"藉由,2.2,友達,反撲,前須,89,18,不虞匱乏,台股,200,虛擬實境,遊戲機,美國,One,E3,將成,微軟,引進,主題,Xbox,中鋼構,鋼構,公噸,營運,接單,2013,17,億元,13.5,3.1,營運,虛擬實境,權證,受惠,價平,如台,宏達,2498,專家,商機,評鑑,治理,公司,圓滿,台積電,40,我國,市場,第一屆,獲獎,現貨,指期,明顯,市場,169,9049,價差,大盤,10,午盤"
"flat";"董事長,接班,接班人,問及,台積電,不會,一場,他說,問題,何時,產業,景氣,企業,下半年,2330,半導體,常會,召開,則較,張忠謀,除息,下半年,台積電,29,台股,參與,2330,回檔,國內法,即將"
"flat";"蘋果,聯電,聯網,積電,專攻,實力,之後,技術,供應鏈,商機"
"down";"以小,多空,分析師,台股,力守,758,大盤,對於,大關,000,證券,台股,瑞銀,下半年,儘管,台灣,反彈,750,中國,報告,半導體,造景,匣及,全球定位系統,協定,ITA,印表機,削減,台灣,200,連續,盤勢,現貨,分析師,之後,國內外,市場,呈現,15,四個,擴產,訂單,面板,年增率,交期,半導體,及帆,2016,5536,及股,跌幅,29,336,346.5,IC,2454,元至,5.07,出貨量,31,月台,王台,大盤,中場,導致,大漲,223,尾盤,804,市場"
"up";"股息,億元,發放,台股,5.6,健保,166,不僅,入帳,保費,早盤,作收,再創,台股,9010.71,9000,回穩,債務,希臘,上揚,公司債,鴻海,購買,投資,交易員,企業,公債,台積,去化,不錯,過熱,手機,高通,晶片,820,供應鏈,同樣,市況,Snapdragon,問題,上漲,點的,指期,36,85,120,887,上影線,8936,不斷,台股,今天,出現,分析師,兆豐,2330,000,多空,前低,低點,穩定,市場,動能,000,大關,20,後市,台股,成長,強勁,市場,扭轉,大盤,人氣,六個,惟老,上影線,技術,750,低點"
"down";"現金,億元,部位,4.03,公司債,20.1,台積,21,一點,台積電,個股,市場,觀察,台股,上揚,1216,多數,外資,強勢,弱勢"
"down";"市場,法說,半導體,11,122.21,創下,台股,以來,店頭,25,重挫,214,傳產,加權指數,今早,200,大類,亞股,指數,3200,族群,2311,廠商,台股,2330,投資,投資人,600,報告,價值,奈米,10,預期,台積電,由於,市場,2330,優於,16,FF"
"flat";"公司債,鴻海,買進,億元,台積電,10.06,6.04,台積,2330,報酬,個股,法人,卡位,友達,內資,召開,2409,27,台股,200,反彈,小時,台股,大漲,各項,600,技術指標,整數,已落,嚴重,中砂,表現,純益,獲利,每股,法人,低於,1560,優於,半導體"
"up";"指數,反彈,DAX,2409,2412,友達,台股,不約而同,市場,2454,應用,由於,預期,IC,庫存,衰退,2330,反彈,導致,出現"
"up";"台股,現金,股利,挹注,51,召開,30,68.4,同屬,億元,台灣,台股,主計處,3.28,下修,中國,Bloomberg,GDP,動能,企業,王台,出籠,壁上觀,外資,600,始終,寶座,加權指數,對期,亞股,半導體,景氣,預估,聯發,法說,IC,台股,2454,外資,季及,整篇,作者,厭煩,字詞,問題,動用,以離逸,以軍,小說,一個,尾聲,召開,季法,僅有,供應鏈,庫存,廠商,張忠謀,幾家,台積電,台股,下半年,修台,台積電,2330,900,180,31,台灣,企在"
"up";"外資,科第,內因,手機,2454,半導體,投資,多空,投資人,專家,除權,蔡雄,股價,扣除,一樣,台股,審慎,則不太,廢除,參考價"
"down";"指數,盤中,王台,大盤,台指,130,侵蝕,大關,出現,期於,災後,重建,多項,來看,多處,不鏽鋼,家電,成為,傳出,清潔用品,加權指數,期貨,上周,反彈,312,呈現,300,單時,外資,偏空,主計,下修,60,374.08,以來,低點,來到,台股,勢必,GDP,億元,營收,600,809.5,傳言,24.7,2330,僅次於,871.2,35,帶動,電視,增溫,低潮,DisplaySearch,副總裁,2317,價格,即將,出貨,GDP,全年,主計處,374.08,68.21,下開,其後,台股,午盤,以來"
"down";"大跌,110.76,8283.38,8300,人民幣,18,億元,954.52,創下,300,現貨,跟進,人民幣,導致,亞股,台股,外資,市場,亞洲,低點"
"down";"92.22,一舉,8213.42,下修,不僅,21,並以,企業,主計,8300,台積電,預算,ADR,獲利,新低,2330,10,124,創下,以來,大盤,2.38,個股,GDP,今早,8300,1.64,MSCI,台股,八降,股價,設備,應材,50,京鼎,2013,供應商,Applied,以來,Materials"
"up";"中鋼,合併,盈餘,獲利,營收,低潮期,2002,億元,卻大減,84,匯市,經濟,成長率,新低,8213,主計,修台灣,2.53,21,92,盤中,8166.77,上揚,創下,台幣,台股,回測,並以,市場,呈現,經濟,匯市,主計,8213,低價,32.621,2009,15,92,修台灣,大盤,金融股,回穩,建議,布多單,台幣,低點,則宜,投資人,弱勢,17,但僅,101,光昨,841,填息,填權,大立,台積電,之際"
"down";"半導體,新低,121,2330,今早,2014,傳來,再創,200,10,產業,台積電,半導體,2311,內含,0.8,帶來,上漲,升級,指標股,2013,7800,不僅,7786.92,7812.23,10,之際,以來,350,8000,走跌,台股,指數,指期,工業,227,21,壓力,時間,擴大,國泰,經濟,調查,民眾,指數,信心,創下,今年以來,受訪,GDP,個股,光及,三大,2008,也就是說,10,014,創新,2000,亞股,指數,樂觀,景氣,調查,以來,38.8,33.3,創證,所稅,不論,大盤,維持,可由弱,台股,指標股,不佳下,權值,反彈,環境,機會"
"up";"指期,上漲,來到,606,凌厲,並在,55,3.6,即以,261,反彈,台股,億元,加碼,5000,265.3,7675.64,啟動,勁揚,亞洲各國,國安,進場,周內,50,來看,台積電,2330,反彈,將以,大立光,半導體,台積電,元至,5347,先進,中聯,3658,2303,124,2330,進場,國安,基金,兩次,專家,11,投資,因為,搶先,投資人,生技,櫃買,指數,回籠,4152,3176,增強,不過,基亞,人氣,ETF,走勢,期貨,50,儘管,出現,台灣,上漲,其餘,台股,公股,買超,加碼,行庫,億元,八大,外代,受委,24,實力,權證,市場,認售,大盤,成交,交易,不過,1.5,午盤,多空,權證,大廠,以來,2330,4.8,2454,半導體,台積電,一線,命運,國安,護盤,啟動,機制,基金,往例,原則,並要,召開,50,台股,成康,反轉,550,大盤,並調,對台,800,建議,2015"
"down";"開出,跌勢,期指,400,200,140,國安,47,台股,525,漲幅,半導體,台積電,創下,中聯,7.8,124,元至,台股,台積,國安,市場,進場,護盤,時而,基金,FU,50,動作,台灣,億元,光則,675,值為,二檔,265,236,100,25,作收,大漲,昨在,作收,億元,國安,台股,265,1205,光以,國泰,台積電,台股,2330,先鋒,參考,1216,國安,多頭,25,參與"
"up";"頎邦,均線,加溫,即將,iPhone,問世,外資,上櫃,封測廠,6147,800,伴隨,8000,194.63,8019,1038.27,低點,億元,200,上漲,要角,一口氣,2330,台股,89,2317,成為,將在,攻堅,巨頭"
